match_id,league,league_name,season,season_name,date,time,home_team,away_team,home_team_raw,away_team_raw,fthg,ftag,ftr,hthg,htag,hr,ar,b365h,b365d,b365a
E0-1516-2015-08-08-bournemouth-aston-villa,E0,Premier League,1516,2015/16,2015-08-08,,Bournemouth,Aston Villa,Bournemouth,Aston Villa,0,1,A,0,0,0,0,2,3.6,4
E0-1516-2015-08-08-chelsea-swansea,E0,Premier League,1516,2015/16,2015-08-08,,Chelsea,swansea,Chelsea,Swansea,2,2,D,2,1,1,0,1.36,5,11
E0-1516-2015-08-08-everton-watford,E0,Premier League,1516,2015/16,2015-08-08,,Everton,watford,Everton,Watford,2,2,D,0,1,0,0,1.7,3.9,5.5
E0-1516-2015-08-08-leicester-sunderland,E0,Premier League,1516,2015/16,2015-08-08,,Leicester,Sunderland,Leicester,Sunderland,4,2,H,3,0,0,0,1.95,3.5,4.33
E0-1516-2015-08-08-man-united-tottenham,E0,Premier League,1516,2015/16,2015-08-08,,Manchester United,Tottenham,Man United,Tottenham,1,0,H,1,0,0,0,1.65,4,6
E0-1516-2015-08-08-norwich-crystal-palace,E0,Premier League,1516,2015/16,2015-08-08,,norwich,Crystal Palace,Norwich,Crystal Palace,1,3,A,0,1,0,0,2.55,3.3,3
E0-1516-2015-08-09-arsenal-west-ham,E0,Premier League,1516,2015/16,2015-08-09,,Arsenal,West Ham,Arsenal,West Ham,0,2,A,0,1,0,0,1.29,6,12
E0-1516-2015-08-09-newcastle-southampton,E0,Premier League,1516,2015/16,2015-08-09,,Newcastle,Southampton,Newcastle,Southampton,2,2,D,1,1,0,0,2.88,3.3,2.7
E0-1516-2015-08-09-stoke-liverpool,E0,Premier League,1516,2015/16,2015-08-09,,stoke,Liverpool,Stoke,Liverpool,0,1,A,0,0,0,0,3.4,3.4,2.3
E0-1516-2015-08-10-west-brom-man-city,E0,Premier League,1516,2015/16,2015-08-10,,west brom,Manchester City,West Brom,Man City,0,3,A,0,2,0,0,5.75,4,1.67
E0-1516-2015-08-14-aston-villa-man-united,E0,Premier League,1516,2015/16,2015-08-14,,Aston Villa,Manchester United,Aston Villa,Man United,0,1,A,0,1,0,0,5.5,3.8,1.73
E0-1516-2015-08-15-southampton-everton,E0,Premier League,1516,2015/16,2015-08-15,,Southampton,Everton,Southampton,Everton,0,3,A,0,2,0,0,1.95,3.6,4.33
E0-1516-2015-08-15-sunderland-norwich,E0,Premier League,1516,2015/16,2015-08-15,,Sunderland,norwich,Sunderland,Norwich,1,3,A,0,2,0,0,2.5,3.3,3.1
E0-1516-2015-08-15-swansea-newcastle,E0,Premier League,1516,2015/16,2015-08-15,,swansea,Newcastle,Swansea,Newcastle,2,0,H,1,0,0,1,1.95,3.6,4.33
E0-1516-2015-08-15-tottenham-stoke,E0,Premier League,1516,2015/16,2015-08-15,,Tottenham,stoke,Tottenham,Stoke,2,2,D,2,0,0,0,1.8,3.75,5
E0-1516-2015-08-15-watford-west-brom,E0,Premier League,1516,2015/16,2015-08-15,,watford,west brom,Watford,West Brom,0,0,D,0,0,0,0,2.3,3.4,3.4
E0-1516-2015-08-15-west-ham-leicester,E0,Premier League,1516,2015/16,2015-08-15,,West Ham,Leicester,West Ham,Leicester,1,2,A,0,2,1,0,2.25,3.5,3.4
E0-1516-2015-08-16-crystal-palace-arsenal,E0,Premier League,1516,2015/16,2015-08-16,,Crystal Palace,Arsenal,Crystal Palace,Arsenal,1,2,A,1,1,0,0,5.25,3.9,1.73
E0-1516-2015-08-16-man-city-chelsea,E0,Premier League,1516,2015/16,2015-08-16,,Manchester City,Chelsea,Man City,Chelsea,3,0,H,1,0,0,0,2.1,3.5,3.75
E0-1516-2015-08-17-liverpool-bournemouth,E0,Premier League,1516,2015/16,2015-08-17,,Liverpool,Bournemouth,Liverpool,Bournemouth,1,0,H,1,0,0,0,1.45,4.75,8
E0-1516-2015-08-22-crystal-palace-aston-villa,E0,Premier League,1516,2015/16,2015-08-22,,Crystal Palace,Aston Villa,Crystal Palace,Aston Villa,2,1,H,0,0,0,0,1.85,3.6,4.75
E0-1516-2015-08-22-leicester-tottenham,E0,Premier League,1516,2015/16,2015-08-22,,Leicester,Tottenham,Leicester,Tottenham,1,1,D,0,0,0,0,2.63,3.6,2.75
E0-1516-2015-08-22-man-united-newcastle,E0,Premier League,1516,2015/16,2015-08-22,,Manchester United,Newcastle,Man United,Newcastle,0,0,D,0,0,0,0,1.36,5.25,10
E0-1516-2015-08-22-norwich-stoke,E0,Premier League,1516,2015/16,2015-08-22,,norwich,stoke,Norwich,Stoke,1,1,D,1,1,0,0,2.3,3.3,3.5
E0-1516-2015-08-22-sunderland-swansea,E0,Premier League,1516,2015/16,2015-08-22,,Sunderland,swansea,Sunderland,Swansea,1,1,D,0,1,0,0,4,3.4,2.1
E0-1516-2015-08-22-west-ham-bournemouth,E0,Premier League,1516,2015/16,2015-08-22,,West Ham,Bournemouth,West Ham,Bournemouth,3,4,A,0,2,1,0,2.38,3.4,3.2
E0-1516-2015-08-23-everton-man-city,E0,Premier League,1516,2015/16,2015-08-23,,Everton,Manchester City,Everton,Man City,0,2,A,0,0,0,0,5,4,1.73
E0-1516-2015-08-23-watford-southampton,E0,Premier League,1516,2015/16,2015-08-23,,watford,Southampton,Watford,Southampton,0,0,D,0,0,0,0,2.8,3.3,2.75
E0-1516-2015-08-23-west-brom-chelsea,E0,Premier League,1516,2015/16,2015-08-23,,west brom,Chelsea,West Brom,Chelsea,2,3,A,1,3,0,1,6.5,4,1.62
E0-1516-2015-08-24-arsenal-liverpool,E0,Premier League,1516,2015/16,2015-08-24,,Arsenal,Liverpool,Arsenal,Liverpool,0,0,D,0,0,0,0,1.75,4,5
E0-1516-2015-08-29-aston-villa-sunderland,E0,Premier League,1516,2015/16,2015-08-29,,Aston Villa,Sunderland,Aston Villa,Sunderland,2,2,D,2,1,0,0,1.91,3.5,4.75
E0-1516-2015-08-29-bournemouth-leicester,E0,Premier League,1516,2015/16,2015-08-29,,Bournemouth,Leicester,Bournemouth,Leicester,1,1,D,1,0,0,0,2.2,3.6,3.4
E0-1516-2015-08-29-chelsea-crystal-palace,E0,Premier League,1516,2015/16,2015-08-29,,Chelsea,Crystal Palace,Chelsea,Crystal Palace,1,2,A,0,0,0,0,1.36,5,11
E0-1516-2015-08-29-liverpool-west-ham,E0,Premier League,1516,2015/16,2015-08-29,,Liverpool,West Ham,Liverpool,West Ham,0,3,A,0,2,1,1,1.36,5.5,9
E0-1516-2015-08-29-man-city-watford,E0,Premier League,1516,2015/16,2015-08-29,,Manchester City,watford,Man City,Watford,2,0,H,0,0,0,0,1.2,8,15
E0-1516-2015-08-29-newcastle-arsenal,E0,Premier League,1516,2015/16,2015-08-29,,Newcastle,Arsenal,Newcastle,Arsenal,0,1,A,0,0,1,0,6,4.2,1.62
E0-1516-2015-08-29-stoke-west-brom,E0,Premier League,1516,2015/16,2015-08-29,,stoke,west brom,Stoke,West Brom,0,1,A,0,1,2,0,1.95,3.4,4.5
E0-1516-2015-08-29-tottenham-everton,E0,Premier League,1516,2015/16,2015-08-29,,Tottenham,Everton,Tottenham,Everton,0,0,D,0,0,0,0,2,3.5,4.2
E0-1516-2015-08-30-southampton-norwich,E0,Premier League,1516,2015/16,2015-08-30,,Southampton,norwich,Southampton,Norwich,3,0,H,1,0,0,1,2.05,3.5,4
E0-1516-2015-08-30-swansea-man-united,E0,Premier League,1516,2015/16,2015-08-30,,swansea,Manchester United,Swansea,Man United,2,1,H,0,0,0,0,3.6,3.3,2.25
E0-1516-2015-09-12-arsenal-stoke,E0,Premier League,1516,2015/16,2015-09-12,,Arsenal,stoke,Arsenal,Stoke,2,0,H,1,0,0,0,1.29,6,12
E0-1516-2015-09-12-crystal-palace-man-city,E0,Premier League,1516,2015/16,2015-09-12,,Crystal Palace,Manchester City,Crystal Palace,Man City,0,1,A,0,0,0,0,5.5,4.2,1.67
E0-1516-2015-09-12-everton-chelsea,E0,Premier League,1516,2015/16,2015-09-12,,Everton,Chelsea,Everton,Chelsea,3,1,H,2,1,0,0,4,3.6,2
E0-1516-2015-09-12-man-united-liverpool,E0,Premier League,1516,2015/16,2015-09-12,,Manchester United,Liverpool,Man United,Liverpool,3,1,H,0,0,0,0,2,3.4,4.33
E0-1516-2015-09-12-norwich-bournemouth,E0,Premier League,1516,2015/16,2015-09-12,,norwich,Bournemouth,Norwich,Bournemouth,3,1,H,1,0,0,0,2.4,3.4,3.2
E0-1516-2015-09-12-watford-swansea,E0,Premier League,1516,2015/16,2015-09-12,,watford,swansea,Watford,Swansea,1,0,H,0,0,1,0,2.75,3.4,2.75
E0-1516-2015-09-12-west-brom-southampton,E0,Premier League,1516,2015/16,2015-09-12,,west brom,Southampton,West Brom,Southampton,0,0,D,0,0,0,0,3.2,3.2,2.5
E0-1516-2015-09-13-leicester-aston-villa,E0,Premier League,1516,2015/16,2015-09-13,,Leicester,Aston Villa,Leicester,Aston Villa,3,2,H,0,1,0,0,1.91,3.75,4.33
E0-1516-2015-09-13-sunderland-tottenham,E0,Premier League,1516,2015/16,2015-09-13,,Sunderland,Tottenham,Sunderland,Tottenham,0,1,A,0,0,0,0,4.33,3.6,1.95
E0-1516-2015-09-14-west-ham-newcastle,E0,Premier League,1516,2015/16,2015-09-14,,West Ham,Newcastle,West Ham,Newcastle,2,0,H,1,0,0,0,2.25,3.5,3.4
E0-1516-2015-09-19-aston-villa-west-brom,E0,Premier League,1516,2015/16,2015-09-19,,Aston Villa,west brom,Aston Villa,West Brom,0,1,A,0,1,0,0,2.3,3.25,3.5
E0-1516-2015-09-19-bournemouth-sunderland,E0,Premier League,1516,2015/16,2015-09-19,,Bournemouth,Sunderland,Bournemouth,Sunderland,2,0,H,2,0,0,1,1.7,4,5.5
E0-1516-2015-09-19-chelsea-arsenal,E0,Premier League,1516,2015/16,2015-09-19,,Chelsea,Arsenal,Chelsea,Arsenal,2,0,H,0,0,0,2,2.45,3.5,3
E0-1516-2015-09-19-man-city-west-ham,E0,Premier League,1516,2015/16,2015-09-19,,Manchester City,West Ham,Man City,West Ham,1,2,A,1,2,0,0,1.29,6.5,11
E0-1516-2015-09-19-newcastle-watford,E0,Premier League,1516,2015/16,2015-09-19,,Newcastle,watford,Newcastle,Watford,1,2,A,0,2,0,0,2.5,3.3,3.1
E0-1516-2015-09-19-stoke-leicester,E0,Premier League,1516,2015/16,2015-09-19,,stoke,Leicester,Stoke,Leicester,2,2,D,2,0,0,0,2.5,3.4,3
E0-1516-2015-09-19-swansea-everton,E0,Premier League,1516,2015/16,2015-09-19,,swansea,Everton,Swansea,Everton,0,0,D,0,0,0,1,2.3,3.4,3.4
E0-1516-2015-09-20-liverpool-norwich,E0,Premier League,1516,2015/16,2015-09-20,,Liverpool,norwich,Liverpool,Norwich,1,1,D,0,0,0,0,1.67,4,5.75
E0-1516-2015-09-20-southampton-man-united,E0,Premier League,1516,2015/16,2015-09-20,,Southampton,Manchester United,Southampton,Man United,2,3,A,1,1,0,0,3.1,3.3,2.5
E0-1516-2015-09-20-tottenham-crystal-palace,E0,Premier League,1516,2015/16,2015-09-20,,Tottenham,Crystal Palace,Tottenham,Crystal Palace,1,0,H,0,0,0,0,2,3.6,4
E0-1516-2015-09-26-leicester-arsenal,E0,Premier League,1516,2015/16,2015-09-26,,Leicester,Arsenal,Leicester,Arsenal,2,5,A,1,2,0,0,4.5,4,1.8
E0-1516-2015-09-26-liverpool-aston-villa,E0,Premier League,1516,2015/16,2015-09-26,,Liverpool,Aston Villa,Liverpool,Aston Villa,3,2,H,1,0,0,0,1.53,4.33,7
E0-1516-2015-09-26-man-united-sunderland,E0,Premier League,1516,2015/16,2015-09-26,,Manchester United,Sunderland,Man United,Sunderland,3,0,H,1,0,0,0,1.2,7.5,16
E0-1516-2015-09-26-newcastle-chelsea,E0,Premier League,1516,2015/16,2015-09-26,,Newcastle,Chelsea,Newcastle,Chelsea,2,2,D,1,0,0,0,6,4.2,1.62
E0-1516-2015-09-26-southampton-swansea,E0,Premier League,1516,2015/16,2015-09-26,,Southampton,swansea,Southampton,Swansea,3,1,H,1,0,0,0,2.05,3.4,4.2
E0-1516-2015-09-26-stoke-bournemouth,E0,Premier League,1516,2015/16,2015-09-26,,stoke,Bournemouth,Stoke,Bournemouth,2,1,H,1,0,0,0,2.55,3.3,3
E0-1516-2015-09-26-tottenham-man-city,E0,Premier League,1516,2015/16,2015-09-26,,Tottenham,Manchester City,Tottenham,Man City,4,1,H,1,1,0,0,4.2,3.8,1.91
E0-1516-2015-09-26-west-ham-norwich,E0,Premier League,1516,2015/16,2015-09-26,,West Ham,norwich,West Ham,Norwich,2,2,D,1,1,0,0,2.25,3.5,3.4
E0-1516-2015-09-27-watford-crystal-palace,E0,Premier League,1516,2015/16,2015-09-27,,watford,Crystal Palace,Watford,Crystal Palace,0,1,A,0,0,0,0,2.5,3.3,3.1
E0-1516-2015-09-28-west-brom-everton,E0,Premier League,1516,2015/16,2015-09-28,,west brom,Everton,West Brom,Everton,2,3,A,1,0,0,0,3.1,3.3,2.5
E0-1516-2015-10-03-aston-villa-stoke,E0,Premier League,1516,2015/16,2015-10-03,,Aston Villa,stoke,Aston Villa,Stoke,0,1,A,0,0,0,0,2.5,3.3,3.1
E0-1516-2015-10-03-bournemouth-watford,E0,Premier League,1516,2015/16,2015-10-03,,Bournemouth,watford,Bournemouth,Watford,1,1,D,1,1,0,0,2.1,3.5,3.8
E0-1516-2015-10-03-chelsea-southampton,E0,Premier League,1516,2015/16,2015-10-03,,Chelsea,Southampton,Chelsea,Southampton,1,3,A,1,1,0,0,1.83,3.7,4.8
E0-1516-2015-10-03-crystal-palace-west-brom,E0,Premier League,1516,2015/16,2015-10-03,,Crystal Palace,west brom,Crystal Palace,West Brom,2,0,H,0,0,0,0,1.83,3.6,5
E0-1516-2015-10-03-man-city-newcastle,E0,Premier League,1516,2015/16,2015-10-03,,Manchester City,Newcastle,Man City,Newcastle,6,1,H,1,1,0,0,1.25,7,13
E0-1516-2015-10-03-norwich-leicester,E0,Premier League,1516,2015/16,2015-10-03,,norwich,Leicester,Norwich,Leicester,1,2,A,0,1,0,0,2.3,3.5,3.3
E0-1516-2015-10-03-sunderland-west-ham,E0,Premier League,1516,2015/16,2015-10-03,,Sunderland,West Ham,Sunderland,West Ham,2,2,D,2,1,1,0,3.2,3.4,2.4
E0-1516-2015-10-04-arsenal-man-united,E0,Premier League,1516,2015/16,2015-10-04,,Arsenal,Manchester United,Arsenal,Man United,3,0,H,3,0,0,0,2,3.8,3.8
E0-1516-2015-10-04-everton-liverpool,E0,Premier League,1516,2015/16,2015-10-04,,Everton,Liverpool,Everton,Liverpool,1,1,D,1,1,0,0,2.7,3.4,2.8
E0-1516-2015-10-04-swansea-tottenham,E0,Premier League,1516,2015/16,2015-10-04,,swansea,Tottenham,Swansea,Tottenham,2,2,D,2,1,0,0,2.75,3.25,2.8
E0-1516-2015-10-17-chelsea-aston-villa,E0,Premier League,1516,2015/16,2015-10-17,,Chelsea,Aston Villa,Chelsea,Aston Villa,2,0,H,1,0,0,0,1.33,5.75,10
E0-1516-2015-10-17-crystal-palace-west-ham,E0,Premier League,1516,2015/16,2015-10-17,,Crystal Palace,West Ham,Crystal Palace,West Ham,1,3,A,1,1,1,0,2,3.6,4
E0-1516-2015-10-17-everton-man-united,E0,Premier League,1516,2015/16,2015-10-17,,Everton,Manchester United,Everton,Man United,0,3,A,0,2,0,0,3.25,3.4,2.38
E0-1516-2015-10-17-man-city-bournemouth,E0,Premier League,1516,2015/16,2015-10-17,,Manchester City,Bournemouth,Man City,Bournemouth,5,1,H,4,1,0,0,1.33,5.75,10
E0-1516-2015-10-17-southampton-leicester,E0,Premier League,1516,2015/16,2015-10-17,,Southampton,Leicester,Southampton,Leicester,2,2,D,2,0,0,0,1.75,4,5
E0-1516-2015-10-17-tottenham-liverpool,E0,Premier League,1516,2015/16,2015-10-17,,Tottenham,Liverpool,Tottenham,Liverpool,0,0,D,0,0,0,0,2.5,3.5,3
E0-1516-2015-10-17-watford-arsenal,E0,Premier League,1516,2015/16,2015-10-17,,watford,Arsenal,Watford,Arsenal,0,3,A,0,0,0,0,6,4.2,1.62
E0-1516-2015-10-17-west-brom-sunderland,E0,Premier League,1516,2015/16,2015-10-17,,west brom,Sunderland,West Brom,Sunderland,1,0,H,0,0,0,0,2.05,3.4,4.2
E0-1516-2015-10-18-newcastle-norwich,E0,Premier League,1516,2015/16,2015-10-18,,Newcastle,norwich,Newcastle,Norwich,6,2,H,3,2,0,0,2.6,3.4,2.88
E0-1516-2015-10-19-swansea-stoke,E0,Premier League,1516,2015/16,2015-10-19,,swansea,stoke,Swansea,Stoke,0,1,A,0,1,0,0,2.05,3.4,4.2
E0-1516-2015-10-24-arsenal-everton,E0,Premier League,1516,2015/16,2015-10-24,,Arsenal,Everton,Arsenal,Everton,2,1,H,2,1,0,1,1.44,4.75,8
E0-1516-2015-10-24-aston-villa-swansea,E0,Premier League,1516,2015/16,2015-10-24,,Aston Villa,swansea,Aston Villa,Swansea,1,2,A,0,0,0,0,3,3.3,2.6
E0-1516-2015-10-24-leicester-crystal-palace,E0,Premier League,1516,2015/16,2015-10-24,,Leicester,Crystal Palace,Leicester,Crystal Palace,1,0,H,0,0,0,0,2.2,3.6,3.4
E0-1516-2015-10-24-norwich-west-brom,E0,Premier League,1516,2015/16,2015-10-24,,norwich,west brom,Norwich,West Brom,0,1,A,0,0,0,0,2,3.5,4.2
E0-1516-2015-10-24-stoke-watford,E0,Premier League,1516,2015/16,2015-10-24,,stoke,watford,Stoke,Watford,0,2,A,0,1,0,0,2.1,3.3,4
E0-1516-2015-10-24-west-ham-chelsea,E0,Premier League,1516,2015/16,2015-10-24,,West Ham,Chelsea,West Ham,Chelsea,2,1,H,1,0,0,1,4,3.8,1.95
E0-1516-2015-10-25-bournemouth-tottenham,E0,Premier League,1516,2015/16,2015-10-25,,Bournemouth,Tottenham,Bournemouth,Tottenham,1,5,A,1,3,0,0,3.4,3.5,2.25
E0-1516-2015-10-25-liverpool-southampton,E0,Premier League,1516,2015/16,2015-10-25,,Liverpool,Southampton,Liverpool,Southampton,1,1,D,0,0,0,1,2.05,3.6,3.8
E0-1516-2015-10-25-man-united-man-city,E0,Premier League,1516,2015/16,2015-10-25,,Manchester United,Manchester City,Man United,Man City,0,0,D,0,0,0,0,2.6,3.5,2.8
E0-1516-2015-10-25-sunderland-newcastle,E0,Premier League,1516,2015/16,2015-10-25,,Sunderland,Newcastle,Sunderland,Newcastle,3,0,H,1,0,0,1,2.6,3.4,2.9
E0-1516-2015-10-31-chelsea-liverpool,E0,Premier League,1516,2015/16,2015-10-31,,Chelsea,Liverpool,Chelsea,Liverpool,1,3,A,1,1,0,0,2.1,3.5,3.75
E0-1516-2015-10-31-crystal-palace-man-united,E0,Premier League,1516,2015/16,2015-10-31,,Crystal Palace,Manchester United,Crystal Palace,Man United,0,0,D,0,0,0,0,3.8,3.5,2.1
E0-1516-2015-10-31-man-city-norwich,E0,Premier League,1516,2015/16,2015-10-31,,Manchester City,norwich,Man City,Norwich,2,1,H,0,0,0,1,1.29,6,12
E0-1516-2015-10-31-newcastle-stoke,E0,Premier League,1516,2015/16,2015-10-31,,Newcastle,stoke,Newcastle,Stoke,0,0,D,0,0,0,0,2.4,3.4,3.2
E0-1516-2015-10-31-swansea-arsenal,E0,Premier League,1516,2015/16,2015-10-31,,swansea,Arsenal,Swansea,Arsenal,0,3,A,0,0,0,0,5,4,1.75
E0-1516-2015-10-31-watford-west-ham,E0,Premier League,1516,2015/16,2015-10-31,,watford,West Ham,Watford,West Ham,2,0,H,1,0,0,1,2.6,3.4,2.9
E0-1516-2015-10-31-west-brom-leicester,E0,Premier League,1516,2015/16,2015-10-31,,west brom,Leicester,West Brom,Leicester,2,3,A,1,0,0,0,2.9,3.4,2.6
E0-1516-2015-11-01-everton-sunderland,E0,Premier League,1516,2015/16,2015-11-01,,Everton,Sunderland,Everton,Sunderland,6,2,H,2,1,0,0,1.5,4.5,7.5
E0-1516-2015-11-01-southampton-bournemouth,E0,Premier League,1516,2015/16,2015-11-01,,Southampton,Bournemouth,Southampton,Bournemouth,2,0,H,2,0,1,0,1.55,4.33,6.5
E0-1516-2015-11-02-tottenham-aston-villa,E0,Premier League,1516,2015/16,2015-11-02,,Tottenham,Aston Villa,Tottenham,Aston Villa,3,1,H,2,0,0,0,1.44,4.75,8
E0-1516-2015-11-07-bournemouth-newcastle,E0,Premier League,1516,2015/16,2015-11-07,,Bournemouth,Newcastle,Bournemouth,Newcastle,0,1,A,0,1,0,0,2.25,3.5,3.4
E0-1516-2015-11-07-leicester-watford,E0,Premier League,1516,2015/16,2015-11-07,,Leicester,watford,Leicester,Watford,2,1,H,0,0,0,0,1.85,3.8,4.5
E0-1516-2015-11-07-man-united-west-brom,E0,Premier League,1516,2015/16,2015-11-07,,Manchester United,west brom,Man United,West Brom,2,0,H,0,0,0,1,1.33,5.25,12
E0-1516-2015-11-07-norwich-swansea,E0,Premier League,1516,2015/16,2015-11-07,,norwich,swansea,Norwich,Swansea,1,0,H,0,0,0,0,2.45,3.4,3.1
E0-1516-2015-11-07-stoke-chelsea,E0,Premier League,1516,2015/16,2015-11-07,,stoke,Chelsea,Stoke,Chelsea,1,0,H,0,0,0,0,3.8,3.6,2.05
E0-1516-2015-11-07-sunderland-southampton,E0,Premier League,1516,2015/16,2015-11-07,,Sunderland,Southampton,Sunderland,Southampton,0,1,A,0,0,0,0,4.75,3.8,1.8
E0-1516-2015-11-07-west-ham-everton,E0,Premier League,1516,2015/16,2015-11-07,,West Ham,Everton,West Ham,Everton,1,1,D,1,1,0,0,2.6,3.5,2.8
E0-1516-2015-11-08-arsenal-tottenham,E0,Premier League,1516,2015/16,2015-11-08,,Arsenal,Tottenham,Arsenal,Tottenham,1,1,D,0,1,0,0,1.73,4,5
E0-1516-2015-11-08-aston-villa-man-city,E0,Premier League,1516,2015/16,2015-11-08,,Aston Villa,Manchester City,Aston Villa,Man City,0,0,D,0,0,0,0,7.5,5,1.44
E0-1516-2015-11-08-liverpool-crystal-palace,E0,Premier League,1516,2015/16,2015-11-08,,Liverpool,Crystal Palace,Liverpool,Crystal Palace,1,2,A,1,1,0,0,1.67,3.8,6
E0-1516-2015-11-21-chelsea-norwich,E0,Premier League,1516,2015/16,2015-11-21,,Chelsea,norwich,Chelsea,Norwich,1,0,H,0,0,0,0,1.4,5,9
E0-1516-2015-11-21-everton-aston-villa,E0,Premier League,1516,2015/16,2015-11-21,,Everton,Aston Villa,Everton,Aston Villa,4,0,H,3,0,0,0,1.57,4.2,6.5
E0-1516-2015-11-21-man-city-liverpool,E0,Premier League,1516,2015/16,2015-11-21,,Manchester City,Liverpool,Man City,Liverpool,1,4,A,1,3,0,0,1.7,4,5.5
E0-1516-2015-11-21-newcastle-leicester,E0,Premier League,1516,2015/16,2015-11-21,,Newcastle,Leicester,Newcastle,Leicester,0,3,A,0,1,0,0,2.88,3.6,2.5
E0-1516-2015-11-21-southampton-stoke,E0,Premier League,1516,2015/16,2015-11-21,,Southampton,stoke,Southampton,Stoke,0,1,A,0,1,0,0,1.57,4,7
E0-1516-2015-11-21-swansea-bournemouth,E0,Premier League,1516,2015/16,2015-11-21,,swansea,Bournemouth,Swansea,Bournemouth,2,2,D,2,2,0,0,1.91,3.6,4.5
E0-1516-2015-11-21-watford-man-united,E0,Premier League,1516,2015/16,2015-11-21,,watford,Manchester United,Watford,Man United,1,2,A,0,1,0,0,4.33,3.4,2
E0-1516-2015-11-21-west-brom-arsenal,E0,Premier League,1516,2015/16,2015-11-21,,west brom,Arsenal,West Brom,Arsenal,2,1,H,2,1,0,0,7,4.33,1.53
E0-1516-2015-11-22-tottenham-west-ham,E0,Premier League,1516,2015/16,2015-11-22,,Tottenham,West Ham,Tottenham,West Ham,4,1,H,2,0,0,0,1.57,4.2,6.5
E0-1516-2015-11-23-crystal-palace-sunderland,E0,Premier League,1516,2015/16,2015-11-23,,Crystal Palace,Sunderland,Crystal Palace,Sunderland,0,1,A,0,0,0,0,1.57,4,7
E0-1516-2015-11-28-aston-villa-watford,E0,Premier League,1516,2015/16,2015-11-28,,Aston Villa,watford,Aston Villa,Watford,2,3,A,1,1,0,0,2.75,3.3,2.8
E0-1516-2015-11-28-bournemouth-everton,E0,Premier League,1516,2015/16,2015-11-28,,Bournemouth,Everton,Bournemouth,Everton,3,3,D,0,2,0,0,2.9,3.6,2.5
E0-1516-2015-11-28-crystal-palace-newcastle,E0,Premier League,1516,2015/16,2015-11-28,,Crystal Palace,Newcastle,Crystal Palace,Newcastle,5,1,H,3,1,0,0,1.7,3.9,5.5
E0-1516-2015-11-28-leicester-man-united,E0,Premier League,1516,2015/16,2015-11-28,,Leicester,Manchester United,Leicester,Man United,1,1,D,1,1,0,0,3.1,3.5,2.4
E0-1516-2015-11-28-man-city-southampton,E0,Premier League,1516,2015/16,2015-11-28,,Manchester City,Southampton,Man City,Southampton,3,1,H,2,0,0,0,1.6,4.33,6
E0-1516-2015-11-28-sunderland-stoke,E0,Premier League,1516,2015/16,2015-11-28,,Sunderland,stoke,Sunderland,Stoke,2,0,H,0,0,0,1,3.2,3.3,2.45
E0-1516-2015-11-29-liverpool-swansea,E0,Premier League,1516,2015/16,2015-11-29,,Liverpool,swansea,Liverpool,Swansea,1,0,H,0,0,0,0,1.44,4.75,8
E0-1516-2015-11-29-norwich-arsenal,E0,Premier League,1516,2015/16,2015-11-29,,norwich,Arsenal,Norwich,Arsenal,1,1,D,1,1,0,0,6,4.2,1.62
E0-1516-2015-11-29-tottenham-chelsea,E0,Premier League,1516,2015/16,2015-11-29,,Tottenham,Chelsea,Tottenham,Chelsea,0,0,D,0,0,0,0,2.6,3.4,2.9
E0-1516-2015-11-29-west-ham-west-brom,E0,Premier League,1516,2015/16,2015-11-29,,West Ham,west brom,West Ham,West Brom,1,1,D,1,0,0,0,2.05,3.5,4
E0-1516-2015-12-05-arsenal-sunderland,E0,Premier League,1516,2015/16,2015-12-05,,Arsenal,Sunderland,Arsenal,Sunderland,3,1,H,1,1,0,0,1.29,6,13
E0-1516-2015-12-05-chelsea-bournemouth,E0,Premier League,1516,2015/16,2015-12-05,,Chelsea,Bournemouth,Chelsea,Bournemouth,0,1,A,0,0,0,0,1.36,5.25,9.5
E0-1516-2015-12-05-man-united-west-ham,E0,Premier League,1516,2015/16,2015-12-05,,Manchester United,West Ham,Man United,West Ham,0,0,D,0,0,0,0,1.44,4.5,9
E0-1516-2015-12-05-southampton-aston-villa,E0,Premier League,1516,2015/16,2015-12-05,,Southampton,Aston Villa,Southampton,Aston Villa,1,1,D,0,1,0,0,1.5,4.5,7.5
E0-1516-2015-12-05-stoke-man-city,E0,Premier League,1516,2015/16,2015-12-05,,stoke,Manchester City,Stoke,Man City,2,0,H,2,0,0,0,5.25,4,1.7
E0-1516-2015-12-05-swansea-leicester,E0,Premier League,1516,2015/16,2015-12-05,,swansea,Leicester,Swansea,Leicester,0,3,A,0,2,0,0,2.7,3.4,2.75
E0-1516-2015-12-05-watford-norwich,E0,Premier League,1516,2015/16,2015-12-05,,watford,norwich,Watford,Norwich,2,0,H,1,0,0,0,2.15,3.5,3.6
E0-1516-2015-12-05-west-brom-tottenham,E0,Premier League,1516,2015/16,2015-12-05,,west brom,Tottenham,West Brom,Tottenham,1,1,D,1,1,0,0,4.75,3.6,1.85
E0-1516-2015-12-06-newcastle-liverpool,E0,Premier League,1516,2015/16,2015-12-06,,Newcastle,Liverpool,Newcastle,Liverpool,2,0,H,0,0,0,0,5.75,4.33,1.62
