match_id,league,season,date,minute,extra,home_score,away_score,source
E0-2324-2024-01-01-liverpool-newcastle,E0,2324,2024-01-01,54,0,1,1,espn
E0-2324-2024-01-01-liverpool-newcastle,E0,2324,2024-01-01,74,0,2,1,espn
E0-2324-2024-01-01-liverpool-newcastle,E0,2324,2024-01-01,78,0,3,1,espn
E0-2324-2024-01-01-liverpool-newcastle,E0,2324,2024-01-01,81,0,3,2,espn
E0-2324-2024-01-01-liverpool-newcastle,E0,2324,2024-01-01,86,0,4,2,espn
E0-2324-2024-01-12-burnley-luton,E0,2324,2024-01-12,36,0,1,0,espn
E0-2324-2024-01-12-burnley-luton,E0,2324,2024-01-12,90,2,1,1,espn
E0-2324-2024-01-13-chelsea-fulham,E0,2324,2024-01-13,45,4,1,0,espn
E0-2324-2024-01-13-newcastle-man-city,E0,2324,2024-01-13,26,0,0,1,espn
E0-2324-2024-01-13-newcastle-man-city,E0,2324,2024-01-13,35,0,1,1,espn
E0-2324-2024-01-13-newcastle-man-city,E0,2324,2024-01-13,37,0,2,1,espn
E0-2324-2024-01-13-newcastle-man-city,E0,2324,2024-01-13,74,0,2,2,espn
E0-2324-2024-01-13-newcastle-man-city,E0,2324,2024-01-13,90,1,2,3,espn
E0-2324-2024-01-14-man-united-tottenham,E0,2324,2024-01-14,3,0,1,0,espn
E0-2324-2024-01-14-man-united-tottenham,E0,2324,2024-01-14,19,0,1,1,espn
E0-2324-2024-01-14-man-united-tottenham,E0,2324,2024-01-14,40,0,2,1,espn
E0-2324-2024-01-14-man-united-tottenham,E0,2324,2024-01-14,46,0,2,2,espn
E0-2324-2024-01-20-arsenal-crystal-palace,E0,2324,2024-01-20,11,0,1,0,espn
E0-2324-2024-01-20-arsenal-crystal-palace,E0,2324,2024-01-20,37,0,2,0,espn
E0-2324-2024-01-20-arsenal-crystal-palace,E0,2324,2024-01-20,59,0,3,0,espn
E0-2324-2024-01-20-arsenal-crystal-palace,E0,2324,2024-01-20,90,4,4,0,espn
E0-2324-2024-01-20-arsenal-crystal-palace,E0,2324,2024-01-20,90,5,5,0,espn
E0-2324-2024-01-20-brentford-nott-m-forest,E0,2324,2024-01-20,3,0,0,1,espn
E0-2324-2024-01-20-brentford-nott-m-forest,E0,2324,2024-01-20,19,0,1,1,espn
E0-2324-2024-01-20-brentford-nott-m-forest,E0,2324,2024-01-20,58,0,2,1,espn
E0-2324-2024-01-20-brentford-nott-m-forest,E0,2324,2024-01-20,65,0,2,2,espn
E0-2324-2024-01-20-brentford-nott-m-forest,E0,2324,2024-01-20,68,0,3,2,espn
E0-2324-2024-01-21-bournemouth-liverpool,E0,2324,2024-01-21,49,0,0,1,espn
E0-2324-2024-01-21-bournemouth-liverpool,E0,2324,2024-01-21,70,0,0,2,espn
E0-2324-2024-01-21-bournemouth-liverpool,E0,2324,2024-01-21,79,0,0,3,espn
E0-2324-2024-01-21-bournemouth-liverpool,E0,2324,2024-01-21,90,3,0,4,espn
E0-2324-2024-01-30-aston-villa-newcastle,E0,2324,2024-01-30,32,0,0,1,espn
E0-2324-2024-01-30-aston-villa-newcastle,E0,2324,2024-01-30,36,0,0,2,espn
E0-2324-2024-01-30-aston-villa-newcastle,E0,2324,2024-01-30,52,0,0,3,espn
E0-2324-2024-01-30-aston-villa-newcastle,E0,2324,2024-01-30,71,0,1,3,espn
E0-2324-2024-01-30-crystal-palace-sheffield-united,E0,2324,2024-01-30,1,0,0,1,espn
E0-2324-2024-01-30-crystal-palace-sheffield-united,E0,2324,2024-01-30,17,0,1,1,espn
E0-2324-2024-01-30-crystal-palace-sheffield-united,E0,2324,2024-01-30,20,0,1,2,espn
E0-2324-2024-01-30-crystal-palace-sheffield-united,E0,2324,2024-01-30,27,0,2,2,espn
E0-2324-2024-01-30-crystal-palace-sheffield-united,E0,2324,2024-01-30,67,0,3,2,espn
E0-2324-2024-01-30-luton-brighton,E0,2324,2024-01-30,1,0,1,0,espn
E0-2324-2024-01-30-luton-brighton,E0,2324,2024-01-30,3,0,2,0,espn
E0-2324-2024-01-30-luton-brighton,E0,2324,2024-01-30,42,0,3,0,espn
E0-2324-2024-01-30-luton-brighton,E0,2324,2024-01-30,56,0,4,0,espn
E0-2324-2024-01-30-nott-m-forest-arsenal,E0,2324,2024-01-30,65,0,0,1,espn
E0-2324-2024-01-30-nott-m-forest-arsenal,E0,2324,2024-01-30,72,0,0,2,espn
E0-2324-2024-01-30-nott-m-forest-arsenal,E0,2324,2024-01-30,89,0,1,2,espn
E0-2324-2024-01-31-liverpool-chelsea,E0,2324,2024-01-31,23,0,1,0,espn
E0-2324-2024-01-31-liverpool-chelsea,E0,2324,2024-01-31,39,0,2,0,espn
E0-2324-2024-01-31-liverpool-chelsea,E0,2324,2024-01-31,65,0,3,0,espn
E0-2324-2024-01-31-liverpool-chelsea,E0,2324,2024-01-31,71,0,3,1,espn
E0-2324-2024-01-31-liverpool-chelsea,E0,2324,2024-01-31,79,0,4,1,espn
E0-2324-2024-01-31-man-city-burnley,E0,2324,2024-01-31,16,0,1,0,espn
E0-2324-2024-01-31-man-city-burnley,E0,2324,2024-01-31,22,0,2,0,espn
E0-2324-2024-01-31-man-city-burnley,E0,2324,2024-01-31,46,0,3,0,espn
E0-2324-2024-01-31-man-city-burnley,E0,2324,2024-01-31,90,3,3,1,espn
E0-2324-2024-01-31-tottenham-brentford,E0,2324,2024-01-31,15,0,0,1,espn
E0-2324-2024-01-31-tottenham-brentford,E0,2324,2024-01-31,48,0,1,1,espn
E0-2324-2024-01-31-tottenham-brentford,E0,2324,2024-01-31,49,0,2,1,espn
E0-2324-2024-01-31-tottenham-brentford,E0,2324,2024-01-31,56,0,3,1,espn
E0-2324-2024-01-31-tottenham-brentford,E0,2324,2024-01-31,67,0,3,2,espn
E0-2324-2024-02-01-west-ham-bournemouth,E0,2324,2024-02-01,3,0,0,1,espn
E0-2324-2024-02-01-west-ham-bournemouth,E0,2324,2024-02-01,61,0,1,1,espn
E0-2324-2024-02-01-wolves-man-united,E0,2324,2024-02-01,5,0,0,1,espn
E0-2324-2024-02-01-wolves-man-united,E0,2324,2024-02-01,22,0,0,2,espn
E0-2324-2024-02-01-wolves-man-united,E0,2324,2024-02-01,71,0,1,2,espn
E0-2324-2024-02-01-wolves-man-united,E0,2324,2024-02-01,75,0,1,3,espn
E0-2324-2024-02-01-wolves-man-united,E0,2324,2024-02-01,85,0,2,3,espn
E0-2324-2024-02-01-wolves-man-united,E0,2324,2024-02-01,90,5,3,3,espn
E0-2324-2024-02-01-wolves-man-united,E0,2324,2024-02-01,90,7,3,4,espn
E0-2324-2024-02-03-brighton-crystal-palace,E0,2324,2024-02-03,3,0,1,0,espn
E0-2324-2024-02-03-brighton-crystal-palace,E0,2324,2024-02-03,33,0,2,0,espn
E0-2324-2024-02-03-brighton-crystal-palace,E0,2324,2024-02-03,34,0,3,0,espn
E0-2324-2024-02-03-brighton-crystal-palace,E0,2324,2024-02-03,71,0,3,1,espn
E0-2324-2024-02-03-brighton-crystal-palace,E0,2324,2024-02-03,85,0,4,1,espn
E0-2324-2024-02-03-burnley-fulham,E0,2324,2024-02-03,17,0,0,1,espn
E0-2324-2024-02-03-burnley-fulham,E0,2324,2024-02-03,21,0,0,2,espn
E0-2324-2024-02-03-burnley-fulham,E0,2324,2024-02-03,71,0,1,2,espn
E0-2324-2024-02-03-burnley-fulham,E0,2324,2024-02-03,90,1,2,2,espn
E0-2324-2024-02-03-everton-tottenham,E0,2324,2024-02-03,4,0,0,1,espn
E0-2324-2024-02-03-everton-tottenham,E0,2324,2024-02-03,30,0,1,1,espn
E0-2324-2024-02-03-everton-tottenham,E0,2324,2024-02-03,41,0,1,2,espn
E0-2324-2024-02-03-everton-tottenham,E0,2324,2024-02-03,90,4,2,2,espn
E0-2324-2024-02-03-newcastle-luton,E0,2324,2024-02-03,7,0,1,0,espn
E0-2324-2024-02-03-newcastle-luton,E0,2324,2024-02-03,21,0,1,1,espn
E0-2324-2024-02-03-newcastle-luton,E0,2324,2024-02-03,23,0,2,1,espn
E0-2324-2024-02-03-newcastle-luton,E0,2324,2024-02-03,40,0,2,2,espn
E0-2324-2024-02-03-newcastle-luton,E0,2324,2024-02-03,59,0,2,3,espn
E0-2324-2024-02-03-newcastle-luton,E0,2324,2024-02-03,62,0,2,4,espn
E0-2324-2024-02-03-newcastle-luton,E0,2324,2024-02-03,67,0,3,4,espn
E0-2324-2024-02-03-newcastle-luton,E0,2324,2024-02-03,73,0,4,4,espn
E0-2324-2024-02-03-sheffield-united-aston-villa,E0,2324,2024-02-03,12,0,0,1,espn
E0-2324-2024-02-03-sheffield-united-aston-villa,E0,2324,2024-02-03,16,0,0,2,espn
E0-2324-2024-02-03-sheffield-united-aston-villa,E0,2324,2024-02-03,20,0,0,3,espn
E0-2324-2024-02-03-sheffield-united-aston-villa,E0,2324,2024-02-03,30,0,0,4,espn
E0-2324-2024-02-03-sheffield-united-aston-villa,E0,2324,2024-02-03,47,0,0,5,espn
E0-2324-2024-02-04-chelsea-wolves,E0,2324,2024-02-04,19,0,1,0,espn
E0-2324-2024-02-04-chelsea-wolves,E0,2324,2024-02-04,22,0,1,1,espn
E0-2324-2024-02-04-chelsea-wolves,E0,2324,2024-02-04,43,0,1,2,espn
E0-2324-2024-02-04-chelsea-wolves,E0,2324,2024-02-04,63,0,1,3,espn
E0-2324-2024-02-04-chelsea-wolves,E0,2324,2024-02-04,82,0,1,4,espn
E0-2324-2024-02-04-chelsea-wolves,E0,2324,2024-02-04,86,0,2,4,espn
E0-2324-2024-02-04-man-united-west-ham,E0,2324,2024-02-04,23,0,1,0,espn
E0-2324-2024-02-04-man-united-west-ham,E0,2324,2024-02-04,49,0,2,0,espn
E0-2324-2024-02-04-man-united-west-ham,E0,2324,2024-02-04,84,0,3,0,espn
E0-2324-2024-02-05-brentford-man-city,E0,2324,2024-02-05,21,0,1,0,espn
E0-2324-2024-02-05-brentford-man-city,E0,2324,2024-02-05,45,3,1,1,espn
E0-2324-2024-02-05-brentford-man-city,E0,2324,2024-02-05,53,0,1,2,espn
E0-2324-2024-02-05-brentford-man-city,E0,2324,2024-02-05,70,0,1,3,espn
E0-2324-2024-02-10-fulham-bournemouth,E0,2324,2024-02-10,6,0,1,0,espn
E0-2324-2024-02-10-fulham-bournemouth,E0,2324,2024-02-10,36,0,2,0,espn
E0-2324-2024-02-10-fulham-bournemouth,E0,2324,2024-02-10,50,0,2,1,espn
E0-2324-2024-02-10-fulham-bournemouth,E0,2324,2024-02-10,52,0,3,1,espn
E0-2324-2024-02-10-liverpool-burnley,E0,2324,2024-02-10,31,0,1,0,espn
E0-2324-2024-02-10-liverpool-burnley,E0,2324,2024-02-10,45,0,1,1,espn
E0-2324-2024-02-10-liverpool-burnley,E0,2324,2024-02-10,52,0,2,1,espn
E0-2324-2024-02-10-liverpool-burnley,E0,2324,2024-02-10,79,0,3,1,espn
E0-2324-2024-02-10-luton-sheffield-united,E0,2324,2024-02-10,30,0,0,1,espn
E0-2324-2024-02-10-luton-sheffield-united,E0,2324,2024-02-10,36,0,0,2,espn
E0-2324-2024-02-10-luton-sheffield-united,E0,2324,2024-02-10,52,0,1,2,espn
E0-2324-2024-02-10-luton-sheffield-united,E0,2324,2024-02-10,72,0,1,3,espn
E0-2324-2024-02-10-man-city-everton,E0,2324,2024-02-10,71,0,1,0,espn
E0-2324-2024-02-10-man-city-everton,E0,2324,2024-02-10,85,0,2,0,espn
E0-2324-2024-02-10-nott-m-forest-newcastle,E0,2324,2024-02-10,10,0,0,1,espn
E0-2324-2024-02-10-nott-m-forest-newcastle,E0,2324,2024-02-10,26,0,1,1,espn
E0-2324-2024-02-10-nott-m-forest-newcastle,E0,2324,2024-02-10,43,0,1,2,espn
E0-2324-2024-02-10-nott-m-forest-newcastle,E0,2324,2024-02-10,45,6,2,2,espn
E0-2324-2024-02-10-nott-m-forest-newcastle,E0,2324,2024-02-10,66,0,2,3,espn
E0-2324-2024-02-10-tottenham-brighton,E0,2324,2024-02-10,17,0,0,1,espn
E0-2324-2024-02-10-tottenham-brighton,E0,2324,2024-02-10,61,0,1,1,espn
E0-2324-2024-02-10-tottenham-brighton,E0,2324,2024-02-10,90,6,2,1,espn
E0-2324-2024-02-10-wolves-brentford,E0,2324,2024-02-10,35,0,0,1,espn
E0-2324-2024-02-10-wolves-brentford,E0,2324,2024-02-10,77,0,0,2,espn
E0-2324-2024-02-11-aston-villa-man-united,E0,2324,2024-02-11,17,0,0,1,espn
E0-2324-2024-02-11-aston-villa-man-united,E0,2324,2024-02-11,67,0,1,1,espn
E0-2324-2024-02-11-aston-villa-man-united,E0,2324,2024-02-11,86,0,1,2,espn
E0-2324-2024-02-11-west-ham-arsenal,E0,2324,2024-02-11,32,0,0,1,espn
E0-2324-2024-02-11-west-ham-arsenal,E0,2324,2024-02-11,41,0,0,2,espn
E0-2324-2024-02-11-west-ham-arsenal,E0,2324,2024-02-11,44,0,0,3,espn
E0-2324-2024-02-11-west-ham-arsenal,E0,2324,2024-02-11,45,2,0,4,espn
E0-2324-2024-02-11-west-ham-arsenal,E0,2324,2024-02-11,63,0,0,5,espn
E0-2324-2024-02-11-west-ham-arsenal,E0,2324,2024-02-11,65,0,0,6,espn
E0-2324-2024-02-12-crystal-palace-chelsea,E0,2324,2024-02-12,30,0,1,0,espn
E0-2324-2024-02-12-crystal-palace-chelsea,E0,2324,2024-02-12,47,0,1,1,espn
E0-2324-2024-02-12-crystal-palace-chelsea,E0,2324,2024-02-12,90,1,1,2,espn
E0-2324-2024-02-12-crystal-palace-chelsea,E0,2324,2024-02-12,90,4,1,3,espn
E0-2324-2024-02-17-brentford-liverpool,E0,2324,2024-02-17,35,0,0,1,espn
E0-2324-2024-02-17-brentford-liverpool,E0,2324,2024-02-17,55,0,0,2,espn
E0-2324-2024-02-17-brentford-liverpool,E0,2324,2024-02-17,68,0,0,3,espn
E0-2324-2024-02-17-brentford-liverpool,E0,2324,2024-02-17,75,0,1,3,espn
E0-2324-2024-02-17-brentford-liverpool,E0,2324,2024-02-17,86,0,1,4,espn
E0-2324-2024-02-17-burnley-arsenal,E0,2324,2024-02-17,4,0,0,1,espn
E0-2324-2024-02-17-burnley-arsenal,E0,2324,2024-02-17,41,0,0,2,espn
E0-2324-2024-02-17-burnley-arsenal,E0,2324,2024-02-17,47,0,0,3,espn
E0-2324-2024-02-17-burnley-arsenal,E0,2324,2024-02-17,66,0,0,4,espn
E0-2324-2024-02-17-burnley-arsenal,E0,2324,2024-02-17,78,0,0,5,espn
E0-2324-2024-02-17-fulham-aston-villa,E0,2324,2024-02-17,23,0,0,1,espn
E0-2324-2024-02-17-fulham-aston-villa,E0,2324,2024-02-17,56,0,0,2,espn
E0-2324-2024-02-17-fulham-aston-villa,E0,2324,2024-02-17,63,0,1,2,espn
E0-2324-2024-02-17-man-city-chelsea,E0,2324,2024-02-17,42,0,0,1,espn
E0-2324-2024-02-17-man-city-chelsea,E0,2324,2024-02-17,83,0,1,1,espn
E0-2324-2024-02-17-newcastle-bournemouth,E0,2324,2024-02-17,51,0,0,1,espn
E0-2324-2024-02-17-newcastle-bournemouth,E0,2324,2024-02-17,58,0,1,1,espn
E0-2324-2024-02-17-newcastle-bournemouth,E0,2324,2024-02-17,69,0,1,2,espn
E0-2324-2024-02-17-newcastle-bournemouth,E0,2324,2024-02-17,90,2,2,2,espn
E0-2324-2024-02-17-tottenham-wolves,E0,2324,2024-02-17,42,0,0,1,espn
E0-2324-2024-02-17-tottenham-wolves,E0,2324,2024-02-17,46,0,1,1,espn
E0-2324-2024-02-17-tottenham-wolves,E0,2324,2024-02-17,63,0,1,2,espn
E0-2324-2024-02-18-luton-man-united,E0,2324,2024-02-18,1,0,0,1,espn
E0-2324-2024-02-18-luton-man-united,E0,2324,2024-02-18,7,0,0,2,espn
E0-2324-2024-02-18-luton-man-united,E0,2324,2024-02-18,14,0,1,2,espn
E0-2324-2024-02-19-everton-crystal-palace,E0,2324,2024-02-19,66,0,0,1,espn
E0-2324-2024-02-19-everton-crystal-palace,E0,2324,2024-02-19,84,0,1,1,espn
E0-2324-2024-02-20-man-city-brentford,E0,2324,2024-02-20,71,0,1,0,espn
E0-2324-2024-02-21-liverpool-luton,E0,2324,2024-02-21,12,0,0,1,espn
E0-2324-2024-02-21-liverpool-luton,E0,2324,2024-02-21,56,0,1,1,espn
E0-2324-2024-02-21-liverpool-luton,E0,2324,2024-02-21,58,0,2,1,espn
E0-2324-2024-02-21-liverpool-luton,E0,2324,2024-02-21,71,0,3,1,espn
E0-2324-2024-02-21-liverpool-luton,E0,2324,2024-02-21,90,0,4,1,espn
E0-2324-2024-02-24-arsenal-newcastle,E0,2324,2024-02-24,18,0,1,0,espn
E0-2324-2024-02-24-arsenal-newcastle,E0,2324,2024-02-24,24,0,2,0,espn
E0-2324-2024-02-24-arsenal-newcastle,E0,2324,2024-02-24,65,0,3,0,espn
E0-2324-2024-02-24-arsenal-newcastle,E0,2324,2024-02-24,69,0,4,0,espn
E0-2324-2024-02-24-arsenal-newcastle,E0,2324,2024-02-24,84,0,4,1,espn
E0-2324-2024-02-24-aston-villa-nott-m-forest,E0,2324,2024-02-24,4,0,1,0,espn
E0-2324-2024-02-24-aston-villa-nott-m-forest,E0,2324,2024-02-24,29,0,2,0,espn
E0-2324-2024-02-24-aston-villa-nott-m-forest,E0,2324,2024-02-24,39,0,3,0,espn
E0-2324-2024-02-24-aston-villa-nott-m-forest,E0,2324,2024-02-24,45,5,3,1,espn
E0-2324-2024-02-24-aston-villa-nott-m-forest,E0,2324,2024-02-24,48,0,3,1,espn
E0-2324-2024-02-24-aston-villa-nott-m-forest,E0,2324,2024-02-24,61,0,4,2,espn
E0-2324-2024-02-24-bournemouth-man-city,E0,2324,2024-02-24,24,0,0,1,espn
E0-2324-2024-02-24-man-united-fulham,E0,2324,2024-02-24,65,0,0,1,espn
E0-2324-2024-02-24-man-united-fulham,E0,2324,2024-02-24,89,0,1,1,espn
E0-2324-2024-02-24-man-united-fulham,E0,2324,2024-02-24,90,7,1,2,espn
E0-2324-2024-02-25-wolves-sheffield-united,E0,2324,2024-02-25,30,0,1,0,espn
E0-2324-2024-02-26-west-ham-brentford,E0,2324,2024-02-26,5,0,1,0,espn
E0-2324-2024-02-26-west-ham-brentford,E0,2324,2024-02-26,7,0,2,0,espn
E0-2324-2024-02-26-west-ham-brentford,E0,2324,2024-02-26,13,0,2,1,espn
E0-2324-2024-02-26-west-ham-brentford,E0,2324,2024-02-26,63,0,3,1,espn
E0-2324-2024-02-26-west-ham-brentford,E0,2324,2024-02-26,69,0,4,1,espn
E0-2324-2024-02-26-west-ham-brentford,E0,2324,2024-02-26,82,0,4,2,espn
E0-2324-2024-03-02-brentford-chelsea,E0,2324,2024-03-02,35,0,0,1,espn
E0-2324-2024-03-02-brentford-chelsea,E0,2324,2024-03-02,50,0,1,1,espn
E0-2324-2024-03-02-brentford-chelsea,E0,2324,2024-03-02,69,0,2,1,espn
E0-2324-2024-03-02-brentford-chelsea,E0,2324,2024-03-02,83,0,2,2,espn
E0-2324-2024-03-02-everton-west-ham,E0,2324,2024-03-02,56,0,1,0,espn
E0-2324-2024-03-02-everton-west-ham,E0,2324,2024-03-02,62,0,1,1,espn
E0-2324-2024-03-02-everton-west-ham,E0,2324,2024-03-02,90,1,1,2,espn
E0-2324-2024-03-02-everton-west-ham,E0,2324,2024-03-02,90,5,1,3,espn
E0-2324-2024-03-02-fulham-brighton,E0,2324,2024-03-02,21,0,1,0,espn
E0-2324-2024-03-02-fulham-brighton,E0,2324,2024-03-02,32,0,2,0,espn
E0-2324-2024-03-02-fulham-brighton,E0,2324,2024-03-02,90,1,3,0,espn
E0-2324-2024-03-02-luton-aston-villa,E0,2324,2024-03-02,24,0,0,1,espn
E0-2324-2024-03-02-luton-aston-villa,E0,2324,2024-03-02,38,0,0,2,espn
E0-2324-2024-03-02-luton-aston-villa,E0,2324,2024-03-02,66,0,1,2,espn
E0-2324-2024-03-02-luton-aston-villa,E0,2324,2024-03-02,72,0,2,2,espn
E0-2324-2024-03-02-luton-aston-villa,E0,2324,2024-03-02,89,0,2,3,espn
E0-2324-2024-03-02-newcastle-wolves,E0,2324,2024-03-02,14,0,1,0,espn
E0-2324-2024-03-02-newcastle-wolves,E0,2324,2024-03-02,33,0,2,0,espn
E0-2324-2024-03-02-newcastle-wolves,E0,2324,2024-03-02,90,2,3,0,espn
E0-2324-2024-03-02-nott-m-forest-liverpool,E0,2324,2024-03-02,90,9,0,1,espn
E0-2324-2024-03-02-tottenham-crystal-palace,E0,2324,2024-03-02,59,0,0,1,espn
E0-2324-2024-03-02-tottenham-crystal-palace,E0,2324,2024-03-02,77,0,1,1,espn
E0-2324-2024-03-02-tottenham-crystal-palace,E0,2324,2024-03-02,80,0,2,1,espn
E0-2324-2024-03-02-tottenham-crystal-palace,E0,2324,2024-03-02,88,0,3,1,espn
E0-2324-2024-03-03-burnley-bournemouth,E0,2324,2024-03-03,13,0,0,1,espn
E0-2324-2024-03-03-burnley-bournemouth,E0,2324,2024-03-03,88,0,0,2,espn
E0-2324-2024-03-03-man-city-man-united,E0,2324,2024-03-03,8,0,0,1,espn
E0-2324-2024-03-03-man-city-man-united,E0,2324,2024-03-03,56,0,1,1,espn
E0-2324-2024-03-03-man-city-man-united,E0,2324,2024-03-03,80,0,2,1,espn
E0-2324-2024-03-03-man-city-man-united,E0,2324,2024-03-03,90,1,3,1,espn
E0-2324-2024-03-04-sheffield-united-arsenal,E0,2324,2024-03-04,5,0,0,1,espn
E0-2324-2024-03-04-sheffield-united-arsenal,E0,2324,2024-03-04,13,0,0,2,espn
E0-2324-2024-03-04-sheffield-united-arsenal,E0,2324,2024-03-04,15,0,0,3,espn
E0-2324-2024-03-04-sheffield-united-arsenal,E0,2324,2024-03-04,25,0,0,4,espn
E0-2324-2024-03-04-sheffield-united-arsenal,E0,2324,2024-03-04,39,0,0,5,espn
E0-2324-2024-03-04-sheffield-united-arsenal,E0,2324,2024-03-04,58,0,0,6,espn
E0-2324-2024-03-09-arsenal-brentford,E0,2324,2024-03-09,19,0,1,0,espn
E0-2324-2024-03-09-arsenal-brentford,E0,2324,2024-03-09,45,4,1,1,espn
E0-2324-2024-03-09-arsenal-brentford,E0,2324,2024-03-09,86,0,2,1,espn
E0-2324-2024-03-09-bournemouth-sheffield-united,E0,2324,2024-03-09,27,0,0,1,espn
E0-2324-2024-03-09-bournemouth-sheffield-united,E0,2324,2024-03-09,64,0,0,2,espn
E0-2324-2024-03-09-bournemouth-sheffield-united,E0,2324,2024-03-09,74,0,1,2,espn
E0-2324-2024-03-09-bournemouth-sheffield-united,E0,2324,2024-03-09,90,1,2,2,espn
E0-2324-2024-03-09-crystal-palace-luton,E0,2324,2024-03-09,11,0,1,0,espn
E0-2324-2024-03-09-crystal-palace-luton,E0,2324,2024-03-09,90,6,1,1,espn
E0-2324-2024-03-09-man-united-everton,E0,2324,2024-03-09,12,0,1,0,espn
E0-2324-2024-03-09-man-united-everton,E0,2324,2024-03-09,36,0,2,0,espn
E0-2324-2024-03-09-wolves-fulham,E0,2324,2024-03-09,52,0,1,0,espn
E0-2324-2024-03-09-wolves-fulham,E0,2324,2024-03-09,67,0,2,0,espn
E0-2324-2024-03-09-wolves-fulham,E0,2324,2024-03-09,90,8,2,1,espn
E0-2324-2024-03-10-brighton-nott-m-forest,E0,2324,2024-03-10,29,0,1,0,espn
E0-2324-2024-03-10-liverpool-man-city,E0,2324,2024-03-10,23,0,0,1,espn
E0-2324-2024-03-10-liverpool-man-city,E0,2324,2024-03-10,50,0,1,1,espn
E0-2324-2024-03-10-west-ham-burnley,E0,2324,2024-03-10,11,0,0,1,espn
E0-2324-2024-03-10-west-ham-burnley,E0,2324,2024-03-10,45,1,0,2,espn
E0-2324-2024-03-10-west-ham-burnley,E0,2324,2024-03-10,46,0,1,1,espn
E0-2324-2024-03-10-west-ham-burnley,E0,2324,2024-03-10,90,1,2,2,espn
E0-2324-2024-03-11-chelsea-newcastle,E0,2324,2024-03-11,6,0,1,0,espn
E0-2324-2024-03-11-chelsea-newcastle,E0,2324,2024-03-11,43,0,1,1,espn
E0-2324-2024-03-11-chelsea-newcastle,E0,2324,2024-03-11,57,0,2,1,espn
E0-2324-2024-03-11-chelsea-newcastle,E0,2324,2024-03-11,76,0,3,1,espn
E0-2324-2024-03-11-chelsea-newcastle,E0,2324,2024-03-11,90,0,3,2,espn
E0-2324-2024-03-13-bournemouth-luton,E0,2324,2024-03-13,9,0,0,1,espn
E0-2324-2024-03-13-bournemouth-luton,E0,2324,2024-03-13,31,0,0,2,espn
E0-2324-2024-03-13-bournemouth-luton,E0,2324,2024-03-13,45,1,0,3,espn
E0-2324-2024-03-13-bournemouth-luton,E0,2324,2024-03-13,50,0,1,3,espn
E0-2324-2024-03-13-bournemouth-luton,E0,2324,2024-03-13,62,0,2,3,espn
E0-2324-2024-03-13-bournemouth-luton,E0,2324,2024-03-13,64,0,3,3,espn
E0-2324-2024-03-13-bournemouth-luton,E0,2324,2024-03-13,83,0,4,3,espn
E0-2324-2024-03-16-fulham-tottenham,E0,2324,2024-03-16,42,0,1,0,espn
E0-2324-2024-03-16-fulham-tottenham,E0,2324,2024-03-16,49,0,2,0,espn
E0-2324-2024-03-16-fulham-tottenham,E0,2324,2024-03-16,61,0,3,0,espn
E0-2324-2024-03-16-luton-nott-m-forest,E0,2324,2024-03-16,34,0,0,1,espn
E0-2324-2024-03-16-luton-nott-m-forest,E0,2324,2024-03-16,89,0,1,1,espn
E0-2324-2024-03-17-west-ham-aston-villa,E0,2324,2024-03-17,29,0,1,0,espn
E0-2324-2024-03-17-west-ham-aston-villa,E0,2324,2024-03-17,79,0,1,1,espn
E0-2324-2024-03-30-aston-villa-wolves,E0,2324,2024-03-30,36,0,1,0,espn
E0-2324-2024-03-30-aston-villa-wolves,E0,2324,2024-03-30,65,0,2,0,espn
E0-2324-2024-03-30-bournemouth-everton,E0,2324,2024-03-30,64,0,1,0,espn
E0-2324-2024-03-30-bournemouth-everton,E0,2324,2024-03-30,87,0,1,1,espn
E0-2324-2024-03-30-bournemouth-everton,E0,2324,2024-03-30,90,1,2,1,espn
E0-2324-2024-03-30-brentford-man-united,E0,2324,2024-03-30,90,6,0,1,espn
E0-2324-2024-03-30-brentford-man-united,E0,2324,2024-03-30,90,9,1,1,espn
E0-2324-2024-03-30-nott-m-forest-crystal-palace,E0,2324,2024-03-30,11,0,0,1,espn
E0-2324-2024-03-30-nott-m-forest-crystal-palace,E0,2324,2024-03-30,61,0,1,1,espn
E0-2324-2024-03-30-sheffield-united-fulham,E0,2324,2024-03-30,58,0,1,0,espn
E0-2324-2024-03-30-sheffield-united-fulham,E0,2324,2024-03-30,62,0,1,1,espn
E0-2324-2024-03-30-sheffield-united-fulham,E0,2324,2024-03-30,68,0,2,1,espn
E0-2324-2024-03-30-sheffield-united-fulham,E0,2324,2024-03-30,70,0,3,1,espn
E0-2324-2024-03-30-sheffield-united-fulham,E0,2324,2024-03-30,86,0,3,2,espn
E0-2324-2024-03-30-sheffield-united-fulham,E0,2324,2024-03-30,90,3,3,3,espn
E0-2324-2024-03-30-tottenham-luton,E0,2324,2024-03-30,3,0,0,1,espn
E0-2324-2024-03-30-tottenham-luton,E0,2324,2024-03-30,51,0,1,1,espn
E0-2324-2024-03-30-tottenham-luton,E0,2324,2024-03-30,86,0,2,1,espn
E0-2324-2024-03-31-liverpool-brighton,E0,2324,2024-03-31,2,0,0,1,espn
E0-2324-2024-03-31-liverpool-brighton,E0,2324,2024-03-31,27,0,1,1,espn
E0-2324-2024-03-31-liverpool-brighton,E0,2324,2024-03-31,65,0,2,1,espn
