match_id,league,league_name,season,season_name,date,time,home_team,away_team,home_team_raw,away_team_raw,fthg,ftag,ftr,hthg,htag,hr,ar,b365h,b365d,b365a
E0-1516-2015-08-08-chelsea-swansea,E0,Premier League,1516,2015/16,2015-08-08,,Chelsea,swansea,Chelsea,Swansea,2,2,D,2,1,1,0,1.36,5,11
E0-1516-2015-08-15-swansea-newcastle,E0,Premier League,1516,2015/16,2015-08-15,,swansea,Newcastle,Swansea,Newcastle,2,0,H,1,0,0,1,1.95,3.6,4.33
E0-1516-2015-08-15-west-ham-leicester,E0,Premier League,1516,2015/16,2015-08-15,,West Ham,Leicester,West Ham,Leicester,1,2,A,0,2,1,0,2.25,3.5,3.4
E0-1516-2015-08-22-west-ham-bournemouth,E0,Premier League,1516,2015/16,2015-08-22,,West Ham,Bournemouth,West Ham,Bournemouth,3,4,A,0,2,1,0,2.38,3.4,3.2
E0-1516-2015-08-23-west-brom-chelsea,E0,Premier League,1516,2015/16,2015-08-23,,west brom,Chelsea,West Brom,Chelsea,2,3,A,1,3,0,1,6.5,4,1.62
E0-1516-2015-08-29-liverpool-west-ham,E0,Premier League,1516,2015/16,2015-08-29,,Liverpool,West Ham,Liverpool,West Ham,0,3,A,0,2,1,1,1.36,5.5,9
E0-1516-2015-08-29-newcastle-arsenal,E0,Premier League,1516,2015/16,2015-08-29,,Newcastle,Arsenal,Newcastle,Arsenal,0,1,A,0,0,1,0,6,4.2,1.62
E0-1516-2015-08-29-stoke-west-brom,E0,Premier League,1516,2015/16,2015-08-29,,stoke,west brom,Stoke,West Brom,0,1,A,0,1,2,0,1.95,3.4,4.5
E0-1516-2015-08-30-southampton-norwich,E0,Premier League,1516,2015/16,2015-08-30,,Southampton,norwich,Southampton,Norwich,3,0,H,1,0,0,1,2.05,3.5,4
E0-1516-2015-09-12-watford-swansea,E0,Premier League,1516,2015/16,2015-09-12,,watford,swansea,Watford,Swansea,1,0,H,0,0,1,0,2.75,3.4,2.75
E0-1516-2015-09-19-bournemouth-sunderland,E0,Premier League,1516,2015/16,2015-09-19,,Bournemouth,Sunderland,Bournemouth,Sunderland,2,0,H,2,0,0,1,1.7,4,5.5
E0-1516-2015-09-19-chelsea-arsenal,E0,Premier League,1516,2015/16,2015-09-19,,Chelsea,Arsenal,Chelsea,Arsenal,2,0,H,0,0,0,2,2.45,3.5,3
E0-1516-2015-09-19-swansea-everton,E0,Premier League,1516,2015/16,2015-09-19,,swansea,Everton,Swansea,Everton,0,0,D,0,0,0,1,2.3,3.4,3.4
E0-1516-2015-10-03-sunderland-west-ham,E0,Premier League,1516,2015/16,2015-10-03,,Sunderland,West Ham,Sunderland,West Ham,2,2,D,2,1,1,0,3.2,3.4,2.4
E0-1516-2015-10-17-crystal-palace-west-ham,E0,Premier League,1516,2015/16,2015-10-17,,Crystal Palace,West Ham,Crystal Palace,West Ham,1,3,A,1,1,1,0,2,3.6,4
E0-1516-2015-10-24-arsenal-everton,E0,Premier League,1516,2015/16,2015-10-24,,Arsenal,Everton,Arsenal,Everton,2,1,H,2,1,0,1,1.44,4.75,8
E0-1516-2015-10-24-west-ham-chelsea,E0,Premier League,1516,2015/16,2015-10-24,,West Ham,Chelsea,West Ham,Chelsea,2,1,H,1,0,0,1,4,3.8,1.95
E0-1516-2015-10-25-liverpool-southampton,E0,Premier League,1516,2015/16,2015-10-25,,Liverpool,Southampton,Liverpool,Southampton,1,1,D,0,0,0,1,2.05,3.6,3.8
E0-1516-2015-10-25-sunderland-newcastle,E0,Premier League,1516,2015/16,2015-10-25,,Sunderland,Newcastle,Sunderland,Newcastle,3,0,H,1,0,0,1,2.6,3.4,2.9
E0-1516-2015-10-31-man-city-norwich,E0,Premier League,1516,2015/16,2015-10-31,,Manchester City,norwich,Man City,Norwich,2,1,H,0,0,0,1,1.29,6,12
E0-1516-2015-10-31-watford-west-ham,E0,Premier League,1516,2015/16,2015-10-31,,watford,West Ham,Watford,West Ham,2,0,H,1,0,0,1,2.6,3.4,2.9
E0-1516-2015-11-01-southampton-bournemouth,E0,Premier League,1516,2015/16,2015-11-01,,Southampton,Bournemouth,Southampton,Bournemouth,2,0,H,2,0,1,0,1.55,4.33,6.5
E0-1516-2015-11-07-man-united-west-brom,E0,Premier League,1516,2015/16,2015-11-07,,Manchester United,west brom,Man United,West Brom,2,0,H,0,0,0,1,1.33,5.25,12
E0-1516-2015-11-28-sunderland-stoke,E0,Premier League,1516,2015/16,2015-11-28,,Sunderland,stoke,Sunderland,Stoke,2,0,H,0,0,0,1,3.2,3.3,2.45
E0-1516-2015-12-19-west-brom-bournemouth,E0,Premier League,1516,2015/16,2015-12-19,,west brom,Bournemouth,West Brom,Bournemouth,1,2,A,0,0,2,0,2.55,3.3,3
E0-1516-2015-12-28-watford-tottenham,E0,Premier League,1516,2015/16,2015-12-28,,watford,Tottenham,Watford,Tottenham,1,2,A,1,1,1,0,3.75,3.5,2.1
E0-1516-2016-01-02-leicester-bournemouth,E0,Premier League,1516,2015/16,2016-01-02,,Leicester,Bournemouth,Leicester,Bournemouth,0,0,D,0,0,0,1,1.91,3.75,4.33
E0-1516-2016-01-02-norwich-southampton,E0,Premier League,1516,2015/16,2016-01-02,,norwich,Southampton,Norwich,Southampton,1,0,H,0,0,0,1,3.2,3.4,2.4
E0-1516-2016-01-02-west-brom-stoke,E0,Premier League,1516,2015/16,2016-01-02,,west brom,stoke,West Brom,Stoke,2,1,H,0,0,0,1,2.8,3.2,2.8
E0-1516-2016-01-13-stoke-norwich,E0,Premier League,1516,2015/16,2016-01-13,,stoke,norwich,Stoke,Norwich,3,1,H,0,0,0,1,2.05,3.3,4.2
E0-1516-2016-01-13-swansea-sunderland,E0,Premier League,1516,2015/16,2016-01-13,,swansea,Sunderland,Swansea,Sunderland,2,4,A,2,1,1,0,1.8,3.6,5.25
E0-1516-2016-01-24-arsenal-chelsea,E0,Premier League,1516,2015/16,2016-01-24,,Arsenal,Chelsea,Arsenal,Chelsea,0,1,A,0,1,1,0,2.1,3.5,3.9
E0-1516-2016-02-02-west-ham-aston-villa,E0,Premier League,1516,2015/16,2016-02-02,,West Ham,Aston Villa,West Ham,Aston Villa,2,0,H,0,0,0,1,1.91,3.5,4.75
E0-1516-2016-02-03-everton-newcastle,E0,Premier League,1516,2015/16,2016-02-03,,Everton,Newcastle,Everton,Newcastle,3,0,H,1,0,0,1,1.65,4.2,5.5
E0-1516-2016-02-06-southampton-west-ham,E0,Premier League,1516,2015/16,2016-02-06,,Southampton,West Ham,Southampton,West Ham,1,0,H,1,0,1,0,1.73,3.8,5.5
E0-1516-2016-02-13-chelsea-newcastle,E0,Premier League,1516,2015/16,2016-02-13,,Chelsea,Newcastle,Chelsea,Newcastle,5,1,H,3,0,1,0,1.44,4.75,8
E0-1516-2016-02-14-arsenal-leicester,E0,Premier League,1516,2015/16,2016-02-14,,Arsenal,Leicester,Arsenal,Leicester,2,1,H,0,1,0,1,1.75,4,5
E0-1516-2016-03-05-everton-west-ham,E0,Premier League,1516,2015/16,2016-03-05,,Everton,West Ham,Everton,West Ham,2,3,A,1,0,1,0,1.73,4,5
E0-1516-2016-03-05-southampton-sunderland,E0,Premier League,1516,2015/16,2016-03-05,,Southampton,Sunderland,Southampton,Sunderland,1,1,D,0,0,1,0,1.6,4,6.5
E0-1516-2016-03-05-tottenham-arsenal,E0,Premier League,1516,2015/16,2016-03-05,,Tottenham,Arsenal,Tottenham,Arsenal,2,2,D,0,1,0,1,2.38,3.4,3.25
E0-1516-2016-03-06-crystal-palace-liverpool,E0,Premier League,1516,2015/16,2016-03-06,,Crystal Palace,Liverpool,Crystal Palace,Liverpool,1,2,A,0,0,0,1,3.8,3.5,2.1
E0-1516-2016-03-06-west-brom-man-united,E0,Premier League,1516,2015/16,2016-03-06,,west brom,Manchester United,West Brom,Man United,1,0,H,0,0,0,1,4.33,3.4,2
E0-1516-2016-03-12-stoke-southampton,E0,Premier League,1516,2015/16,2016-03-12,,stoke,Southampton,Stoke,Southampton,1,2,A,0,2,0,1,2.7,3.2,2.9
E0-1516-2016-04-02-aston-villa-chelsea,E0,Premier League,1516,2015/16,2016-04-02,,Aston Villa,Chelsea,Aston Villa,Chelsea,0,4,A,0,2,1,0,6.5,4.33,1.57
E0-1516-2016-04-02-west-ham-crystal-palace,E0,Premier League,1516,2015/16,2016-04-02,,West Ham,Crystal Palace,West Ham,Crystal Palace,2,2,D,2,1,1,0,1.95,3.6,4.2
E0-1516-2016-04-13-crystal-palace-everton,E0,Premier League,1516,2015/16,2016-04-13,,Crystal Palace,Everton,Crystal Palace,Everton,0,0,D,0,0,0,1,2.9,3.4,2.6
E0-1516-2016-04-16-chelsea-man-city,E0,Premier League,1516,2015/16,2016-04-16,,Chelsea,Manchester City,Chelsea,Man City,0,3,A,0,1,1,0,2.75,3.4,2.7
E0-1516-2016-04-17-leicester-west-ham,E0,Premier League,1516,2015/16,2016-04-17,,Leicester,West Ham,Leicester,West Ham,2,2,D,1,0,1,0,1.95,3.6,4.2
E0-1516-2016-04-20-liverpool-everton,E0,Premier League,1516,2015/16,2016-04-20,,Liverpool,Everton,Liverpool,Everton,4,0,H,2,0,0,1,1.73,4,5
E0-1516-2016-04-20-west-ham-watford,E0,Premier League,1516,2015/16,2016-04-20,,West Ham,watford,West Ham,Watford,3,1,H,2,0,0,1,1.57,4.33,6.5
E0-1516-2016-04-30-watford-aston-villa,E0,Premier League,1516,2015/16,2016-04-30,,watford,Aston Villa,Watford,Aston Villa,3,2,H,1,1,0,1,1.7,3.8,5.75
E0-1516-2016-05-01-man-united-leicester,E0,Premier League,1516,2015/16,2016-05-01,,Manchester United,Leicester,Man United,Leicester,1,1,D,1,1,0,1,2.1,3.4,3.9
E0-1516-2016-05-01-swansea-liverpool,E0,Premier League,1516,2015/16,2016-05-01,,swansea,Liverpool,Swansea,Liverpool,3,1,H,2,0,0,1,3.1,3.5,2.4
E0-1516-2016-05-07-sunderland-chelsea,E0,Premier League,1516,2015/16,2016-05-07,,Sunderland,Chelsea,Sunderland,Chelsea,3,2,H,1,2,0,1,3,3.5,2.45
E0-1516-2016-05-15-newcastle-tottenham,E0,Premier League,1516,2015/16,2016-05-15,,Newcastle,Tottenham,Newcastle,Tottenham,5,1,H,2,0,1,0,4.5,4,1.8
SP1-1516-2015-08-21-malaga-sevilla,SP1,La Liga,1516,2015/16,2015-08-21,,malaga,sevilla,Malaga,Sevilla,0,0,D,0,0,0,1,3.4,3.4,2.15
SP1-1516-2015-08-22-espanol-getafe,SP1,La Liga,1516,2015/16,2015-08-22,,espanol,getafe,Espanol,Getafe,1,0,H,1,0,0,1,1.91,3.4,4.33
SP1-1516-2015-08-23-betis-villarreal,SP1,La Liga,1516,2015/16,2015-08-23,,betis,villarreal,Betis,Villarreal,1,1,D,0,1,0,1,2.8,3.25,2.6
SP1-1516-2015-08-23-levante-celta,SP1,La Liga,1516,2015/16,2015-08-23,,levante,celta,Levante,Celta,1,2,A,0,1,1,0,3.6,3.3,2.15
SP1-1516-2015-08-24-granada-eibar,SP1,La Liga,1516,2015/16,2015-08-24,,granada,eibar,Granada,Eibar,1,3,A,0,2,1,0,1.91,3.3,4.5
SP1-1516-2015-08-29-celta-vallecano,SP1,La Liga,1516,2015/16,2015-08-29,,celta,vallecano,Celta,Vallecano,3,0,H,1,0,0,1,1.53,4.33,6
SP1-1516-2015-08-30-valencia-la-coruna,SP1,La Liga,1516,2015/16,2015-08-30,,valencia,la coruna,Valencia,La Coruna,1,1,D,1,1,1,0,1.44,4.33,8
SP1-1516-2015-09-12-betis-sociedad,SP1,La Liga,1516,2015/16,2015-09-12,,betis,sociedad,Betis,Sociedad,1,0,H,1,0,1,0,2.3,3.3,3.2
SP1-1516-2015-09-13-celta-las-palmas,SP1,La Liga,1516,2015/16,2015-09-13,,celta,las palmas,Celta,Las Palmas,3,3,D,2,1,0,1,1.5,4.2,7
SP1-1516-2015-09-14-vallecano-la-coruna,SP1,La Liga,1516,2015/16,2015-09-14,,vallecano,la coruna,Vallecano,La Coruna,1,3,A,1,2,1,0,2.1,3.5,3.5
SP1-1516-2015-09-19-sociedad-espanol,SP1,La Liga,1516,2015/16,2015-09-19,,sociedad,espanol,Sociedad,Espanol,2,3,A,1,1,1,0,2,3.4,4
SP1-1516-2015-09-19-valencia-betis,SP1,La Liga,1516,2015/16,2015-09-19,,valencia,betis,Valencia,Betis,0,0,D,0,0,0,1,1.5,4.33,6.5
SP1-1516-2015-09-20-sevilla-celta,SP1,La Liga,1516,2015/16,2015-09-20,,sevilla,celta,Sevilla,Celta,1,2,A,0,2,0,1,1.8,3.75,4.33
SP1-1516-2015-09-23-vallecano-sp-gijon,SP1,La Liga,1516,2015/16,2015-09-23,,vallecano,sp gijon,Vallecano,Sp Gijon,2,1,H,1,0,0,1,2.25,3.4,3.2
SP1-1516-2015-09-26-real-madrid-malaga,SP1,La Liga,1516,2015/16,2015-09-26,,real madrid,malaga,Real Madrid,Malaga,0,0,D,0,0,0,1,1.11,10,21
SP1-1516-2015-09-26-sevilla-vallecano,SP1,La Liga,1516,2015/16,2015-09-26,,sevilla,vallecano,Sevilla,Vallecano,3,2,H,2,0,0,1,1.44,4.75,7
SP1-1516-2015-09-27-la-coruna-espanol,SP1,La Liga,1516,2015/16,2015-09-27,,la coruna,espanol,La Coruna,Espanol,3,0,H,2,0,0,1,2.1,3.3,3.75
SP1-1516-2015-10-03-malaga-sociedad,SP1,La Liga,1516,2015/16,2015-10-03,,malaga,sociedad,Malaga,Sociedad,3,1,H,2,1,1,0,2.38,3.1,3.3
SP1-1516-2015-10-04-levante-villarreal,SP1,La Liga,1516,2015/16,2015-10-04,,levante,villarreal,Levante,Villarreal,1,0,H,0,0,0,1,4.33,3.4,1.91
SP1-1516-2015-10-18-getafe-las-palmas,SP1,La Liga,1516,2015/16,2015-10-18,,getafe,las palmas,Getafe,Las Palmas,4,0,H,2,0,0,1,2.15,3.2,3.6
SP1-1516-2015-10-18-sociedad-ath-madrid,SP1,La Liga,1516,2015/16,2015-10-18,,sociedad,ath madrid,Sociedad,Ath Madrid,0,2,A,0,1,2,0,4,3.2,2.05
SP1-1516-2015-10-18-villarreal-celta,SP1,La Liga,1516,2015/16,2015-10-18,,villarreal,celta,Villarreal,Celta,1,2,A,0,1,1,0,2,3.5,3.75
SP1-1516-2015-10-19-sp-gijon-granada,SP1,La Liga,1516,2015/16,2015-10-19,,sp gijon,granada,Sp Gijon,Granada,3,3,D,1,2,0,2,2,3.2,4.2
SP1-1516-2015-10-23-vallecano-espanol,SP1,La Liga,1516,2015/16,2015-10-23,,vallecano,espanol,Vallecano,Espanol,3,0,H,1,0,1,1,2.2,3.4,3.2
SP1-1516-2015-10-24-celta-real-madrid,SP1,La Liga,1516,2015/16,2015-10-24,,celta,real madrid,Celta,Real Madrid,1,3,A,0,2,1,0,3.8,3.8,1.91
SP1-1516-2015-10-24-sevilla-getafe,SP1,La Liga,1516,2015/16,2015-10-24,,sevilla,getafe,Sevilla,Getafe,5,0,H,2,0,0,1,1.44,4.33,8
SP1-1516-2015-10-25-barcelona-eibar,SP1,La Liga,1516,2015/16,2015-10-25,,barcelona,eibar,Barcelona,Eibar,3,1,H,1,1,1,0,1.11,10,19
SP1-1516-2015-10-25-levante-sociedad,SP1,La Liga,1516,2015/16,2015-10-25,,levante,sociedad,Levante,Sociedad,0,4,A,0,2,1,0,2.63,3.2,2.8
SP1-1516-2015-11-01-espanol-granada,SP1,La Liga,1516,2015/16,2015-11-01,,espanol,granada,Espanol,Granada,1,1,D,0,0,1,0,2,3.3,4
SP1-1516-2015-11-07-eibar-getafe,SP1,La Liga,1516,2015/16,2015-11-07,,eibar,getafe,Eibar,Getafe,3,1,H,2,1,0,1,2.1,3.25,3.75
SP1-1516-2015-11-07-vallecano-granada,SP1,La Liga,1516,2015/16,2015-11-07,,vallecano,granada,Vallecano,Granada,2,1,H,2,0,1,0,1.95,3.5,4
SP1-1516-2015-11-21-real-madrid-barcelona,SP1,La Liga,1516,2015/16,2015-11-21,,real madrid,barcelona,Real Madrid,Barcelona,0,4,A,0,2,1,0,2.5,3.75,2.8
SP1-1516-2015-11-22-villarreal-eibar,SP1,La Liga,1516,2015/16,2015-11-22,,villarreal,eibar,Villarreal,Eibar,1,1,D,0,1,0,1,1.53,4,7
SP1-1516-2015-11-27-levante-betis,SP1,La Liga,1516,2015/16,2015-11-27,,levante,betis,Levante,Betis,0,1,A,0,1,1,1,2.05,3.4,3.75
SP1-1516-2015-11-28-malaga-granada,SP1,La Liga,1516,2015/16,2015-11-28,,malaga,granada,Malaga,Granada,2,2,D,1,0,1,0,1.83,3.4,4.75
SP1-1516-2015-11-29-sevilla-valencia,SP1,La Liga,1516,2015/16,2015-11-29,,sevilla,valencia,Sevilla,Valencia,1,0,H,0,0,0,2,1.75,4,4.33
SP1-1516-2015-11-29-vallecano-ath-bilbao,SP1,La Liga,1516,2015/16,2015-11-29,,vallecano,ath bilbao,Vallecano,Ath Bilbao,0,3,A,0,2,0,1,3.1,3.4,2.3
SP1-1516-2015-12-05-betis-celta,SP1,La Liga,1516,2015/16,2015-12-05,,betis,celta,Betis,Celta,1,1,D,0,1,0,1,3.3,3.5,2.15
SP1-1516-2015-12-06-ath-bilbao-malaga,SP1,La Liga,1516,2015/16,2015-12-06,,ath bilbao,malaga,Ath Bilbao,Malaga,0,0,D,0,0,1,0,1.45,4.33,7.5
SP1-1516-2015-12-06-sp-gijon-las-palmas,SP1,La Liga,1516,2015/16,2015-12-06,,sp gijon,las palmas,Sp Gijon,Las Palmas,3,1,H,1,1,0,1,2.3,3.3,3.25
SP1-1516-2015-12-12-celta-espanol,SP1,La Liga,1516,2015/16,2015-12-12,,celta,espanol,Celta,Espanol,1,0,H,1,0,1,0,1.53,4.33,6
SP1-1516-2015-12-12-sevilla-sp-gijon,SP1,La Liga,1516,2015/16,2015-12-12,,sevilla,sp gijon,Sevilla,Sp Gijon,2,0,H,0,0,0,1,1.36,5,8.5
SP1-1516-2015-12-13-eibar-valencia,SP1,La Liga,1516,2015/16,2015-12-13,,eibar,valencia,Eibar,Valencia,1,1,D,1,0,1,1,2.45,3.2,3
SP1-1516-2015-12-19-la-coruna-eibar,SP1,La Liga,1516,2015/16,2015-12-19,,la coruna,eibar,La Coruna,Eibar,2,0,H,1,0,1,0,2,3.3,4
SP1-1516-2015-12-20-malaga-ath-madrid,SP1,La Liga,1516,2015/16,2015-12-20,,malaga,ath madrid,Malaga,Ath Madrid,1,0,H,0,0,0,1,5.25,3.5,1.75
SP1-1516-2015-12-20-real-madrid-vallecano,SP1,La Liga,1516,2015/16,2015-12-20,,real madrid,vallecano,Real Madrid,Vallecano,10,2,H,4,2,0,2,1.1,11,21
SP1-1516-2015-12-30-las-palmas-granada,SP1,La Liga,1516,2015/16,2015-12-30,,las palmas,granada,Las Palmas,Granada,4,1,H,1,0,0,1,2,3.3,3.75
SP1-1516-2016-01-02-malaga-celta,SP1,La Liga,1516,2015/16,2016-01-02,,malaga,celta,Malaga,Celta,2,0,H,2,0,0,1,2.4,3.3,3
SP1-1516-2016-01-03-granada-sevilla,SP1,La Liga,1516,2015/16,2016-01-03,,granada,sevilla,Granada,Sevilla,2,1,H,2,1,0,1,4.33,3.6,1.85
SP1-1516-2016-01-03-valencia-real-madrid,SP1,La Liga,1516,2015/16,2016-01-03,,valencia,real madrid,Valencia,Real Madrid,2,2,D,1,1,0,1,6,4.33,1.53
SP1-1516-2016-01-16-sevilla-malaga,SP1,La Liga,1516,2015/16,2016-01-16,,sevilla,malaga,Sevilla,Malaga,2,1,H,2,0,1,1,1.67,3.8,5.25
SP1-1516-2016-01-17-barcelona-ath-bilbao,SP1,La Liga,1516,2015/16,2016-01-17,,barcelona,ath bilbao,Barcelona,Ath Bilbao,6,0,H,2,0,0,1,1.14,8,19
SP1-1516-2016-01-23-espanol-villarreal,SP1,La Liga,1516,2015/16,2016-01-23,,espanol,villarreal,Espanol,Villarreal,2,2,D,2,1,1,0,2.9,3.2,2.55
SP1-1516-2016-01-24-ath-madrid-sevilla,SP1,La Liga,1516,2015/16,2016-01-24,,ath madrid,sevilla,Ath Madrid,Sevilla,0,0,D,0,0,0,1,1.67,3.5,6
SP1-1516-2016-01-25-levante-las-palmas,SP1,La Liga,1516,2015/16,2016-01-25,,levante,las palmas,Levante,Las Palmas,3,2,H,1,0,1,0,2.38,3.1,3.25
SP1-1516-2016-01-30-barcelona-ath-madrid,SP1,La Liga,1516,2015/16,2016-01-30,,barcelona,ath madrid,Barcelona,Ath Madrid,2,1,H,2,1,0,2,1.5,4.2,7
SP1-1516-2016-01-30-getafe-ath-bilbao,SP1,La Liga,1516,2015/16,2016-01-30,,getafe,ath bilbao,Getafe,Ath Bilbao,0,1,A,0,1,1,0,3.4,3.3,2.2
SP1-1516-2016-01-31-las-palmas-celta,SP1,La Liga,1516,2015/16,2016-01-31,,las palmas,celta,Las Palmas,Celta,2,1,H,1,1,0,1,2.38,3.3,3.1
SP1-1516-2016-02-06-ath-bilbao-villarreal,SP1,La Liga,1516,2015/16,2016-02-06,,ath bilbao,villarreal,Ath Bilbao,Villarreal,0,0,D,0,0,1,1,1.83,3.6,4.5
SP1-1516-2016-02-07-betis-valencia,SP1,La Liga,1516,2015/16,2016-02-07,,betis,valencia,Betis,Valencia,1,0,H,0,0,0,1,2.63,3.1,2.88
SP1-1516-2016-02-07-celta-sevilla,SP1,La Liga,1516,2015/16,2016-02-07,,celta,sevilla,Celta,Sevilla,1,1,D,0,1,0,1,3.2,3.3,2.3
SP1-1516-2016-02-13-real-madrid-ath-bilbao,SP1,La Liga,1516,2015/16,2016-02-13,,real madrid,ath bilbao,Real Madrid,Ath Bilbao,4,2,H,3,1,1,0,1.29,6,9.5
SP1-1516-2016-02-27-sp-gijon-espanol,SP1,La Liga,1516,2015/16,2016-02-27,,sp gijon,espanol,Sp Gijon,Espanol,2,4,A,1,1,1,0,2.3,3.2,3.3
SP1-1516-2016-02-28-la-coruna-granada,SP1,La Liga,1516,2015/16,2016-02-28,,la coruna,granada,La Coruna,Granada,0,1,A,0,1,1,0,1.8,3.5,4.75
SP1-1516-2016-02-28-villarreal-levante,SP1,La Liga,1516,2015/16,2016-02-28,,villarreal,levante,Villarreal,Levante,3,0,H,2,0,0,1,1.67,3.6,5.75
SP1-1516-2016-03-01-las-palmas-getafe,SP1,La Liga,1516,2015/16,2016-03-01,,las palmas,getafe,Las Palmas,Getafe,4,0,H,2,0,0,1,2.05,3.4,3.75
SP1-1516-2016-03-02-sevilla-eibar,SP1,La Liga,1516,2015/16,2016-03-02,,sevilla,eibar,Sevilla,Eibar,1,0,H,1,0,0,1,1.4,4.75,8
SP1-1516-2016-03-03-granada-sp-gijon,SP1,La Liga,1516,2015/16,2016-03-03,,granada,sp gijon,Granada,Sp Gijon,2,0,H,0,0,0,1,2.1,3.3,3.75
SP1-1516-2016-03-03-vallecano-barcelona,SP1,La Liga,1516,2015/16,2016-03-03,,vallecano,barcelona,Vallecano,Barcelona,1,5,A,0,2,2,0,13,7,1.2
SP1-1516-2016-03-05-la-coruna-malaga,SP1,La Liga,1516,2015/16,2016-03-05,,la coruna,malaga,La Coruna,Malaga,3,3,D,1,1,0,1,2.5,3.1,3
SP1-1516-2016-03-06-betis-granada,SP1,La Liga,1516,2015/16,2016-03-06,,betis,granada,Betis,Granada,2,0,H,0,0,1,1,2.1,3.4,3.6
SP1-1516-2016-03-06-sp-gijon-ath-bilbao,SP1,La Liga,1516,2015/16,2016-03-06,,sp gijon,ath bilbao,Sp Gijon,Ath Bilbao,0,2,A,0,1,0,1,4,3.3,2
SP1-1516-2016-03-06-valencia-ath-madrid,SP1,La Liga,1516,2015/16,2016-03-06,,valencia,ath madrid,Valencia,Ath Madrid,1,3,A,1,1,1,0,4,3.3,2
SP1-1516-2016-03-07-espanol-vallecano,SP1,La Liga,1516,2015/16,2016-03-07,,espanol,vallecano,Espanol,Vallecano,2,1,H,1,0,1,0,1.95,3.5,4
SP1-1516-2016-03-12-vallecano-eibar,SP1,La Liga,1516,2015/16,2016-03-12,,vallecano,eibar,Vallecano,Eibar,1,1,D,1,1,0,1,2.2,3.6,3.1
SP1-1516-2016-03-13-las-palmas-real-madrid,SP1,La Liga,1516,2015/16,2016-03-13,,las palmas,real madrid,Las Palmas,Real Madrid,1,2,A,0,1,0,1,9.5,5.25,1.33
SP1-1516-2016-03-13-sevilla-villarreal,SP1,La Liga,1516,2015/16,2016-03-13,,sevilla,villarreal,Sevilla,Villarreal,4,2,H,1,2,1,0,1.73,3.75,5
SP1-1516-2016-03-14-granada-espanol,SP1,La Liga,1516,2015/16,2016-03-14,,granada,espanol,Granada,Espanol,1,1,D,1,0,1,0,2.15,3.3,3.5
SP1-1516-2016-03-19-granada-vallecano,SP1,La Liga,1516,2015/16,2016-03-19,,granada,vallecano,Granada,Vallecano,2,2,D,1,1,1,0,2.15,3.4,3.4
SP1-1516-2016-04-01-vallecano-getafe,SP1,La Liga,1516,2015/16,2016-04-01,,vallecano,getafe,Vallecano,Getafe,2,0,H,1,0,1,0,1.91,3.6,4
SP1-1516-2016-04-02-barcelona-real-madrid,SP1,La Liga,1516,2015/16,2016-04-02,,barcelona,real madrid,Barcelona,Real Madrid,1,2,A,0,0,0,1,1.57,4.5,5.5
SP1-1516-2016-04-02-celta-la-coruna,SP1,La Liga,1516,2015/16,2016-04-02,,celta,la coruna,Celta,La Coruna,1,1,D,1,1,0,1,1.75,3.8,4.75
SP1-1516-2016-04-03-sevilla-sociedad,SP1,La Liga,1516,2015/16,2016-04-03,,sevilla,sociedad,Sevilla,Sociedad,1,2,A,0,2,0,1,1.62,4,5.5
SP1-1516-2016-04-04-levante-sp-gijon,SP1,La Liga,1516,2015/16,2016-04-04,,levante,sp gijon,Levante,Sp Gijon,0,0,D,0,0,1,0,2.1,3.25,3.75
SP1-1516-2016-04-19-betis-las-palmas,SP1,La Liga,1516,2015/16,2016-04-19,,betis,las palmas,Betis,Las Palmas,1,0,H,0,0,0,1,2.1,3.5,3.5
SP1-1516-2016-04-21-granada-levante,SP1,La Liga,1516,2015/16,2016-04-21,,granada,levante,Granada,Levante,5,1,H,3,0,0,1,1.95,3.5,3.8
SP1-1516-2016-04-23-barcelona-sp-gijon,SP1,La Liga,1516,2015/16,2016-04-23,,barcelona,sp gijon,Barcelona,Sp Gijon,6,0,H,1,0,0,1,1.04,17,34
SP1-1516-2016-04-30-betis-barcelona,SP1,La Liga,1516,2015/16,2016-04-30,,betis,barcelona,Betis,Barcelona,0,2,A,0,0,1,0,21,9,1.13
SP1-1516-2016-05-01-ath-bilbao-celta,SP1,La Liga,1516,2015/16,2016-05-01,,ath bilbao,celta,Ath Bilbao,Celta,2,1,H,1,1,0,1,1.85,3.6,4.33
SP1-1516-2016-05-01-la-coruna-getafe,SP1,La Liga,1516,2015/16,2016-05-01,,la coruna,getafe,La Coruna,Getafe,0,2,A,0,1,1,0,2.3,3.3,3.2
SP1-1516-2016-05-08-getafe-sp-gijon,SP1,La Liga,1516,2015/16,2016-05-08,,getafe,sp gijon,Getafe,Sp Gijon,1,1,D,0,0,0,1,2.1,3.6,3.4
SP1-1516-2016-05-08-real-madrid-valencia,SP1,La Liga,1516,2015/16,2016-05-08,,real madrid,valencia,Real Madrid,Valencia,3,2,H,2,0,0,1,1.2,7.5,11
SP1-1516-2016-05-08-sociedad-vallecano,SP1,La Liga,1516,2015/16,2016-05-08,,sociedad,vallecano,Sociedad,Vallecano,2,1,H,1,0,1,0,3.5,3.6,2.05
SP1-1516-2016-05-14-ath-bilbao-sevilla,SP1,La Liga,1516,2015/16,2016-05-14,,ath bilbao,sevilla,Ath Bilbao,Sevilla,3,1,H,2,0,1,2,1.33,5.75,8
